0,0,-1.43,0,1.46
0,0,-1.43,0,1.46
0,0,-1.43,0,1.46
0,0,-1.43,0,1.46
0,0,-1.43,0,1.46
0,0,-1.43,0,1.46
1,0,-1.43,0,1.46
1,0,-1.43,0,1.46
1,0,-1.43,0,1.45
1,0,-1.43,0,1.46
1,0,-1.43,0,1.46
1,0,-1.43,0,1.46
2,0,-1.43,0,1.46
2,0,-1.43,0,1.46
2,0,-1.43,0,1.46
2,0,-1.43,0,1.46
2,0,-1.43,0,1.46
2,0,-1.43,0,1.46
3,0,-1.43,0,1.45
3,0,-1.43,0,1.46
3,0,-1.43,0,1.45
3,0,-1.43,0,1.45
3,0,-1.43,0,1.45
3,0,-1.43,0,1.45
3,0,-1.43,0,1.45
4,0,-1.43,0,1.46
4,0,-1.43,0,1.46
4,0,-1.43,0,1.46
4,0,-1.43,0,1.46
4,0,-1.43,0,1.45
4,0,-1.43,0,1.45
5,0,-1.43,0,1.45
5,0,-1.43,0,1.45
5,0,-1.43,0,1.45
0,0,-1.32,0,1.44
0,0,-1.32,0,1.44
0,0,-1.32,0,1.44
0,0,-1.32,0,1.44
0,0,-1.32,0,1.44
0,0,-1.32,0,1.44
1,0,-1.32,0,1.44
1,0,-1.32,0,1.44
1,0,-1.32,0,1.44
1,0,-1.32,0,1.44
1,0,-1.32,0,1.44
1,0,-1.32,0,1.44
2,0,-1.32,0,1.45
2,0,-1.32,0,1.45
2,0,-1.32,0,1.45
2,0,-1.32,0,1.45
2,0,-1.32,0,1.46
2,0,-1.32,0,1.47
3,0,-1.32,0,1.27
3,0,-1.32,0,0.52
3,0,-1.32,0,0.54
3,0,-1.32,0,0.54
3,0,-1.32,0,0.55
3,0,-1.32,0,0.55
3,0,-1.32,0,0.56
4,0,-1.32,0,0.56
4,0,-1.32,0,0.56
4,0,-1.32,0,0.55
4,0,-1.32,0,0.68
4,0,-1.32,0,1.46
4,0,-1.32,0,1.46
5,0,-1.32,0,1.46
5,0,-1.32,0,1.45
5,0,-1.32,0,1.45
5,0,-1.32,0,1.45
5,0,-1.32,0,1.45
5,0,-1.32,0,1.45
6,0,-1.32,0,1.44
6,0,-1.32,0,1.46
6,0,-1.32,0,1.46
6,0,-1.32,0,0.51
6,0,-1.32,0,0.49
6,0,-1.32,0,0.5
6,0,-1.32,0,0.51
7,0,-1.32,0,0.52
7,0,-1.32,0,0.52
7,0,-1.32,0,0.52
7,0,-1.32,0,1.46
7,0,-1.32,0,1.46
7,0,-1.32,0,1.45
8,0,-1.32,0,1.45
8,0,-1.32,0,1.45
8,0,-1.32,0,1.46
8,0,-1.32,0,1.47
8,0,-1.32,0,1.46
8,0,-1.32,0,0.48
9,0,-1.32,0,0.49
9,0,-1.32,0,0.5
9,0,-1.32,0,0.51
9,0,-1.32,0,0.52
9,0,-1.32,0,0.52
9,0,-1.32,0,0.53
9,0,-1.32,0,0.52
10,0,-1.32,0,0.52
10,0,-1.32,0,1.46
10,0,-1.32,0,1.45
10,0,-1.32,0,1.45
10,0,-1.32,0,1.45
10,0,-1.32,0,1.46
11,0,-1.32,0,1.46
11,0,-1.32,0,1.46
11,0,-1.32,0,1.45
11,0,-1.32,0,0.48
11,0,-1.32,0,0.5
11,0,-1.32,0,0.52
11,0,-1.32,0,1.46
12,0,-1.32,0,1.46
12,0,-1.32,0,0.5
12,0,-1.32,0,0.51
12,0,-1.32,0,0.52
12,0,-1.32,0,1.45
12,0,-1.32,0,1.45
13,0,-1.32,0,1.46
13,0,-1.32,0,1.45
13,0,-1.32,0,1.45
13,0,-1.32,0,1.45
13,0,-1.32,0,1.45
13,0,-1.32,0,1.45
14,0,-1.32,0,1.45
14,0,-1.32,0,1.45
14,0,-1.32,0,1.45
14,0,-1.32,0,1.45
14,0,-1.32,0,1.45
14,0,-1.32,0,1.45
14,0,-1.32,0,1.45
15,0,-1.32,0,1.45
15,0,-1.32,0,1.45
15,0,-1.32,0,1.45
15,0,-1.32,0,1.45
15,0,-1.32,0,1.45
15,0,-1.32,0,1.44
16,0,-1.32,0,1.44
16,0,-1.32,0,1.45
16,0,-1.32,0,1.45
16,0,-1.32,0,1.44
16,0,-1.32,0,1.44
16,0,-1.32,0,1.44
17,0,-1.32,0,1.44
17,0,-1.32,0,1.44
17,0,-1.32,0,1.44
17,0,-1.32,0,1.44
17,0,-1.32,0,1.44
17,0,-1.32,0,1.43
17,0,-1.32,0,1.44
18,0,-1.32,0,1.44
18,0,-1.32,0,1.45
18,0,-1.32,0,1.45
18,0,-1.32,0,1.45
18,0,-1.32,0,1.45
18,0,-1.32,0,1.43
19,0,-1.32,0,1.34
19,0,-1.32,0,1.27
19,0,-1.32,0,1.2
19,0,-1.32,0,1.2
19,0,-1.32,0,1.18
19,0,-1.32,0,1.18
20,0,-1.32,0,1.23
20,0,-1.32,0,1.25
20,0,-1.32,0,1.25
